"victim_id","incident_id","victim_type_id","victim_type_name","assignment_type_id","assignment_type_name","activity_type_id","activity_type_name","age_range_low_num","age_range_high_num","age_id","age_name","sex_code","agency_data_year"
96023721,87845534,5,"Law Enforcement Officer",7,"Other (Assisted)",6,"Handling, Transporting, Custody of Prisoners",38,0,5,"Age in Years","M",
96701210,88448539,5,"Law Enforcement Officer",7,"Other (Assisted)",6,"Handling, Transporting, Custody of Prisoners",,,4,"Unknown","M",
95999419,87823614,5,"Law Enforcement Officer",7,"Other (Assisted)",6,"Handling, Transporting, Custody of Prisoners",43,0,5,"Age in Years","M",
96826403,88562617,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",6,"Handling, Transporting, Custody of Prisoners",,,4,"Unknown","U",
95972584,87799251,5,"Law Enforcement Officer",2,"One-Officer (Alone)",6,"Handling, Transporting, Custody of Prisoners",32,0,5,"Age in Years","M",
98011095,89602795,5,"Law Enforcement Officer",2,"One-Officer (Alone)",6,"Handling, Transporting, Custody of Prisoners",51,0,5,"Age in Years","M",
98010837,89602556,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",6,"Handling, Transporting, Custody of Prisoners",33,0,5,"Age in Years","M",
96852662,88584987,5,"Law Enforcement Officer",7,"Other (Assisted)",6,"Handling, Transporting, Custody of Prisoners",25,0,5,"Age in Years","M",
100819185,92067008,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",6,"Handling, Transporting, Custody of Prisoners",22,0,5,"Age in Years","M",
100818971,92066195,5,"Law Enforcement Officer",7,"Other (Assisted)",6,"Handling, Transporting, Custody of Prisoners",,,4,"Unknown","F",
100818140,92066133,5,"Law Enforcement Officer",2,"One-Officer (Alone)",6,"Handling, Transporting, Custody of Prisoners",25,0,5,"Age in Years","M",
96823910,88559227,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",6,"Handling, Transporting, Custody of Prisoners",40,0,5,"Age in Years","M",
96857807,88589020,5,"Law Enforcement Officer",7,"Other (Assisted)",6,"Handling, Transporting, Custody of Prisoners",,,4,"Unknown","M",
96717413,88461477,5,"Law Enforcement Officer",7,"Other (Assisted)",6,"Handling, Transporting, Custody of Prisoners",,,4,"Unknown","M",
96489608,88258189,5,"Law Enforcement Officer",7,"Other (Assisted)",6,"Handling, Transporting, Custody of Prisoners",,,4,"Unknown","M",
95377666,87270485,5,"Law Enforcement Officer",7,"Other (Assisted)",6,"Handling, Transporting, Custody of Prisoners",,,4,"Unknown","F",
95377664,87270485,5,"Law Enforcement Officer",2,"One-Officer (Alone)",6,"Handling, Transporting, Custody of Prisoners",,,4,"Unknown","M",
95986909,87811826,5,"Law Enforcement Officer",2,"One-Officer (Alone)",6,"Handling, Transporting, Custody of Prisoners",38,0,5,"Age in Years","M",
95986910,87811826,5,"Law Enforcement Officer",2,"One-Officer (Alone)",6,"Handling, Transporting, Custody of Prisoners",40,50,5,"Age in Years","M",
98661522,90172861,5,"Law Enforcement Officer",7,"Other (Assisted)",6,"Handling, Transporting, Custody of Prisoners",36,0,5,"Age in Years","M",
98661523,90172861,5,"Law Enforcement Officer",7,"Other (Assisted)",6,"Handling, Transporting, Custody of Prisoners",34,0,5,"Age in Years","M",
79899100,73487753,5,"Law Enforcement Officer",6,"Other (Alone)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
79899015,73486946,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,4,"Unknown","M",
83618888,76808311,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
83589728,76779840,5,"Law Enforcement Officer",6,"Other (Alone)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
83572436,76762863,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
83567178,76758415,5,"Law Enforcement Officer",6,"Other (Alone)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","U",
83535620,76727091,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
83526018,76718283,5,"Law Enforcement Officer",2,"One-Officer (Alone)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
83526017,76718283,5,"Law Enforcement Officer",2,"One-Officer (Alone)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
83494634,76689216,5,"Law Enforcement Officer",6,"Other (Alone)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
83493599,76688347,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
83498946,76693615,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
83477104,76671761,5,"Law Enforcement Officer",2,"One-Officer (Alone)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","F",
83458961,76655349,5,"Law Enforcement Officer",6,"Other (Alone)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
82906568,76174220,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
82894865,76162814,5,"Law Enforcement Officer",2,"One-Officer (Alone)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
82868194,76137597,5,"Law Enforcement Officer",7,"Other (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
82818949,76087672,5,"Law Enforcement Officer",2,"One-Officer (Alone)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","F",
82814613,76083336,5,"Law Enforcement Officer",2,"One-Officer (Alone)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
81675931,75038987,5,"Law Enforcement Officer",2,"One-Officer (Alone)",7,"Investigating Suspicious Persons or Circumstances",,,4,"Unknown","M",
82545092,75823248,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","F",
82484241,75704065,5,"Law Enforcement Officer",7,"Other (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
82589448,75864492,5,"Law Enforcement Officer",2,"One-Officer (Alone)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
79786530,73374847,5,"Law Enforcement Officer",7,"Other (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
79747502,73339771,5,"Law Enforcement Officer",7,"Other (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,4,"Unknown","M",
79741147,73334439,5,"Law Enforcement Officer",7,"Other (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,4,"Unknown","M",
79741146,73334439,5,"Law Enforcement Officer",7,"Other (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,4,"Unknown","M",
79660530,73246272,5,"Law Enforcement Officer",2,"One-Officer (Alone)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
79659402,73245299,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
79659401,73245299,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
95397715,87288322,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,4,"Unknown","M",
88884780,81571037,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
88981498,81671424,5,"Law Enforcement Officer",2,"One-Officer (Alone)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
95973892,87800442,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",7,"Investigating Suspicious Persons or Circumstances",34,0,5,"Age in Years","M",
90407697,82907759,5,"Law Enforcement Officer",2,"One-Officer (Alone)",7,"Investigating Suspicious Persons or Circumstances",31,0,5,"Age in Years","F",
92447168,84693193,5,"Law Enforcement Officer",2,"One-Officer (Alone)",7,"Investigating Suspicious Persons or Circumstances",36,0,5,"Age in Years","F",
90397627,82900089,5,"Law Enforcement Officer",2,"One-Officer (Alone)",7,"Investigating Suspicious Persons or Circumstances",36,0,5,"Age in Years","M",
96860989,88591981,5,"Law Enforcement Officer",2,"One-Officer (Alone)",7,"Investigating Suspicious Persons or Circumstances",30,0,5,"Age in Years","F",
89390922,81877703,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
90403964,82905079,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",27,0,5,"Age in Years","M",
90403965,82905079,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",29,0,5,"Age in Years","M",
89605345,82093960,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,4,"Unknown","M",
89605344,82093960,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,4,"Unknown","M",
95412118,87302387,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",7,"Investigating Suspicious Persons or Circumstances",32,0,5,"Age in Years","M",
89546219,82142694,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
89546218,82142694,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
89528816,82126317,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
95465840,87351732,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",36,0,5,"Age in Years","M",
95464367,87350309,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",7,"Investigating Suspicious Persons or Circumstances",31,0,5,"Age in Years","M",
89430048,82028258,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
89430049,82028258,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
95460740,87346507,5,"Law Enforcement Officer",7,"Other (Assisted)",7,"Investigating Suspicious Persons or Circumstances",44,0,5,"Age in Years","M",
92468724,84712627,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",45,0,5,"Age in Years","M",
89390250,81988308,5,"Law Enforcement Officer",2,"One-Officer (Alone)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
89402210,82001224,5,"Law Enforcement Officer",6,"Other (Alone)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
89413976,82013084,5,"Law Enforcement Officer",7,"Other (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
89477329,82075769,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",7,"Investigating Suspicious Persons or Circumstances",,,4,"Unknown","F",
89477330,82075769,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",7,"Investigating Suspicious Persons or Circumstances",,,4,"Unknown","M",
89481573,82080029,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
89662337,82258964,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
89662336,82258964,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
96024621,87846322,5,"Law Enforcement Officer",4,"Detective or Special Assignment (Alone)",7,"Investigating Suspicious Persons or Circumstances",40,0,5,"Age in Years","F",
89454978,82054066,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",7,"Investigating Suspicious Persons or Circumstances",,,4,"Unknown","F",
89292635,81775828,5,"Law Enforcement Officer",7,"Other (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
86399576,79290790,5,"Law Enforcement Officer",2,"One-Officer (Alone)",7,"Investigating Suspicious Persons or Circumstances",,,4,"Unknown","M",
89360081,81846367,5,"Law Enforcement Officer",4,"Detective or Special Assignment (Alone)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
89364280,81849671,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
89364221,81849620,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
89423033,81907734,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
89421940,81906673,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
89421936,81906669,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
96023559,87845320,5,"Law Enforcement Officer",5,"Detective or Special Assignment (Assisted)",7,"Investigating Suspicious Persons or Circumstances",37,0,5,"Age in Years","M",
96832628,88567964,5,"Law Enforcement Officer",4,"Detective or Special Assignment (Alone)",7,"Investigating Suspicious Persons or Circumstances",34,0,5,"Age in Years","M",
95993810,87818372,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,4,"Unknown","M",
95424285,87313329,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,4,"Unknown","M",
89000942,81691722,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
89432864,81918192,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
88812663,81493184,5,"Law Enforcement Officer",7,"Other (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,4,"Unknown","M",
88797773,81481024,5,"Law Enforcement Officer",7,"Other (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
88797772,81481024,5,"Law Enforcement Officer",7,"Other (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
92037412,84333830,5,"Law Enforcement Officer",7,"Other (Assisted)",7,"Investigating Suspicious Persons or Circumstances",31,0,5,"Age in Years","M",
97122005,88819315,5,"Law Enforcement Officer",7,"Other (Assisted)",7,"Investigating Suspicious Persons or Circumstances",,,4,"Unknown","M",
89595580,82083157,5,"Law Enforcement Officer",6,"Other (Alone)",7,"Investigating Suspicious Persons or Circumstances",,,5,"Age in Years","M",
88999843,81690604,5,"Law Enforcement Officer",2,"One-Officer (Alone)",7,"Investigating Suspicious Persons or Circumstances",,,6,"Over 98 Years Old","M",
98652810,90164705,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",33,0,5,"Age in Years","M",
98651880,90164154,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",35,0,5,"Age in Years","M",
99462537,90878381,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",20,40,5,"Age in Years","M",
96828186,88563345,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",46,0,5,"Age in Years","M",
96003479,87827008,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",27,0,5,"Age in Years","M",
95997177,87821492,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",39,0,5,"Age in Years","M",
99502627,90913132,5,"Law Enforcement Officer",2,"One-Officer (Alone)",7,"Investigating Suspicious Persons or Circumstances",42,0,5,"Age in Years","M",
98695657,90201891,5,"Law Enforcement Officer",6,"Other (Alone)",7,"Investigating Suspicious Persons or Circumstances",43,0,5,"Age in Years","F",
98676157,90186532,5,"Law Enforcement Officer",2,"One-Officer (Alone)",7,"Investigating Suspicious Persons or Circumstances",37,0,5,"Age in Years","M",
98689305,90197387,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",7,"Investigating Suspicious Persons or Circumstances",23,0,5,"Age in Years","M",
98022150,89612136,5,"Law Enforcement Officer",6,"Other (Alone)",7,"Investigating Suspicious Persons or Circumstances",,,4,"Unknown","M",
96719282,88463248,5,"Law Enforcement Officer",7,"Other (Assisted)",7,"Investigating Suspicious Persons or Circumstances",30,0,5,"Age in Years","M",
96719280,88463248,5,"Law Enforcement Officer",7,"Other (Assisted)",7,"Investigating Suspicious Persons or Circumstances",31,0,5,"Age in Years","M",
96041364,87861157,5,"Law Enforcement Officer",6,"Other (Alone)",7,"Investigating Suspicious Persons or Circumstances",27,0,5,"Age in Years","M",
98017941,89609178,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",7,"Investigating Suspicious Persons or Circumstances",29,0,5,"Age in Years","M",
99451943,90869594,5,"Law Enforcement Officer",2,"One-Officer (Alone)",7,"Investigating Suspicious Persons or Circumstances",,,4,"Unknown","M",
